frame_num,stage_drive_x,stage_drive_y,stage_geo_x,stage_geo_y,stage_geo_units,cell_id,cell_x,cell_y,cell_vector_x,cell_vector_y
222,-5,0,-13668,1858,25,0,1570,1282,2.535802498444247,-1.139402505675001
223,-5,0,-13669,1858,25,0,1557,1275,0.00586545050337639,-2.7688508161869763
224,-5,0,-13669,1858,25,0,1556,1278,-0.8668501182062237,-3.3788093886892723
225,-5,0,-13669,1858,25,0,1540,1276,-1.8176959808411022,-7.592137572834098
226,-5,0,-13669,1858,25,0,1537,1276,-1.9379792904331845,-9.16382602988524
227,-5,0,-13670,1858,25,0,1532,1275,-1.7407838200177532,-9.014860140855466
228,-5,0,-13670,1858,25,0,1530,1274,-1.380511844721644,-6.806125976277985
229,-5,0,-13670,1858,25,0,1524,1280,1.0858320914021138,-5.018174268190319
230,-5,0,-13670,1858,25,0,1520,1282,3.086523219268071,-3.4611557920718496
231,-5,0,-13671,1858,25,0,1508,1275,1.4610500429938216,-4.932896121167346
232,-5,0,-13671,1858,25,0,1510,1281,1.6849038067037159,-3.8832455151840577
233,-5,0,-13671,1858,25,0,1495,1279,0.7361302992895221,-6.483516436440572
233,-5,0,-13671,1858,25,6,2003,350,0,0
234,-5,0,-13671,1858,25,0,1490,1277,-0.7488502456872478,-7.858651150387981
234,-5,0,-13671,1858,25,6,2000,351,1.0,-3.0
235,-5,0,-13672,1858,25,0,1485,1278,-1.2636815534648516,-7.963650105034821
235,-5,0,-13672,1858,25,6,1995,351,0.7,-3.6
236,-5,0,-13672,1858,25,0,1482,1276,-1.844959002869717,-6.548054341777196
236,-5,0,-13672,1858,25,6,1995,351,0.7,-3.6
237,-5,0,-13672,1858,25,0,1478,1276,-1.6983655165921785,-4.792721004963687
237,-5,0,-13672,1858,25,6,1995,351,0.7,-3.6
238,-5,0,-13672,1858,25,0,1476,1274,-1.686240421220185,-2.7261713677051373
238,-5,0,-13672,1858,25,6,1995,351,0.7,-3.6
239,-5,0,-13673,1858,25,0,1470,1276,-0.5718807280937594,-2.2617352113126117
239,-5,0,-13673,1858,25,6,2026,392,3.5125,-0.30000000000000027
240,-5,0,-13673,1858,25,0,1466,1280,1.5797352755228136,-2.458109338444115
240,-5,0,-13673,1858,25,6,2027,392,10.333750000000004,9.329999999999972
241,-5,0,-13673,1858,25,0,1464,1278,2.0119458953975995,-2.4581384259029395
241,-5,0,-13673,1858,25,6,2026,381,8.708499999999999,12.972000000000001
242,-5,0,-13674,1858,25,0,1457,1278,1.7109095606907263,-3.820717259353228
242,-5,0,-13674,1858,25,6,2024,380,4.658274999999987,11.029800000000021
242,-5,0,-13674,1858,25,7,51,518,0,0
243,-5,0,-13674,1858,25,0,1446,1274,-0.21308874181128745,-6.928307264962496
243,-5,0,-13674,1858,25,6,2020,388,2.825634999999978,5.161320000000022
243,-5,0,-13674,1858,25,7,48,518,0.0,-3.0
244,-5,0,-13674,1858,25,0,1442,1276,-0.8959609310192885,-8.225128089400254
244,-5,0,-13674,1858,25,6,2020,388,0.6950964999999836,-0.49501199999992984
244,-5,0,-13674,1858,25,7,46,519,0.3,-2.7
245,-5,0,-13674,1858,25,0,1438,1276,-1.1051831841591078,-7.865364239686664
245,-5,0,-13674,1858,25,6,2018,388,-1.0048094000000038,-4.905940799999917
245,-5,0,-13674,1858,25,7,44,520,0.7200000000000273,-2.2799999999999985
246,-5,0,-13675,1858,25,0,1432,1277,-0.6200838061092266,-7.053920272981144
246,-5,0,-13675,1858,25,6,2014,381,-3.993300709999999,-7.721808719999968
246,-5,0,-13675,1858,25,7,41,522,1.3980000000000246,-2.201999999999997
247,-5,0,-13675,1858,25,0,1432,1276,-0.39448909964152645,-4.369733414392998
247,-5,0,-13675,1858,25,6,2013,385,-3.6872544140000105,-7.676373648000027
247,-5,0,-13675,1858,25,7,40,522,1.4532000000000154,-1.7867999999999968
248,-5,0,-13675,1858,25,0,1429,1274,-0.7182260752216902,-2.0798825890633896
248,-5,0,-13675,1858,25,6,2008,386,-2.066845682600017,-6.841657003200067
248,-5,0,-13675,1858,25,7,38,525,1.9558799999999907,-1.5601199999999964
249,-5,0,-13675,1858,25,0,1427,1277,0.17062586443874495,-0.4530222346136259
249,-5,0,-13675,1858,25,6,2010,388,0.2874941341599717,-3.604858250880103
249,-5,0,-13675,1858,25,7,38,525,1.9558799999999907,-1.5601199999999964
