frame_num,stage_drive_x,stage_drive_y,stage_geo_x,stage_geo_y,stage_geo_units,cell_id,cell_x,cell_y,cell_vector_x,cell_vector_y
264,-5,0,-13717,2039,25,10,1252,926,-0.14512129551900146,0.07104605388342403
264,-5,0,-13717,2039,25,13,1056,138,-0.33275031325840787,-0.8763524839900337
264,-5,0,-13717,2039,25,16,1896,1223,-0.2654115935352599,-0.13000042489647856
264,-5,0,-13717,2039,25,17,1186,480,-0.16520826644039838,0.41661428907431547
264,-5,0,-13717,2039,25,24,1134,1320,0.10205859873951774,0.056935552957406675
264,-5,0,-13717,2039,25,28,1138,474,0,0
265,-5,0,-13718,2039,25,10,1254,926,-0.1701674320943623,0.6186203758339388
265,-5,0,-13718,2039,25,13,1061,139,0.0708803814210418,0.7992538219409898
265,-5,0,-13718,2039,25,16,1899,1224,0.032358386794384686,0.8696046677034485
265,-5,0,-13718,2039,25,17,1186,480,-0.3196076302513482,0.9288068634947118
265,-5,0,-13718,2039,25,24,1138,1320,0.11544610512853502,1.2495171993991787
266,-5,0,-13718,2039,25,10,1254,925,-0.4366494980688087,0.8163362884491107
266,-5,0,-13718,2039,25,13,1060,137,-0.2678422467296494,1.432402089510403
266,-5,0,-13718,2039,25,16,1900,1224,0.23108985698684076,1.6084468322123495
266,-5,0,-13718,2039,25,17,1185,480,-0.3318048958435973,0.7086996065406006
266,-5,0,-13718,2039,25,24,1138,1319,-0.2098164719377339,1.7094691920886587
267,-5,0,-13718,2039,25,10,1252,924,-0.7921920948302811,0.1098365407450046
267,-5,0,-13718,2039,25,13,1060,136,-0.7245954124162362,1.445885249955906
267,-5,0,-13718,2039,25,16,1898,1224,0.3008749290255076,1.0431022977048552
267,-5,0,-13718,2039,25,17,1186,481,0.0591984869949137,0.6420146447105404
267,-5,0,-13718,2039,25,24,1138,1318,-0.6745553343027952,1.518594829344738
268,-5,0,-13718,2039,25,10,1252,926,-0.2034142841142368,-0.4176642448713438
268,-5,0,-13718,2039,25,13,1058,136,-0.8269440046719703,0.4215578872810073
268,-5,0,-13718,2039,25,16,1896,1224,0.25946200074492876,-0.2655695657618471
268,-5,0,-13718,2039,25,17,1186,480,0.015141308883406902,0.4027307780163406
268,-5,0,-13718,2039,25,24,1134,1320,-0.19750593766750651,-0.27059567337942103
269,-5,0,-13719,2039,25,10,1250,926,0.2697544686212866,-1.2616155213413776
269,-5,0,-13719,2039,25,13,1058,134,-1.2505048178493958,-0.4219386327757303
269,-5,0,-13719,2039,25,16,1896,1223,-0.14736564927493478,-1.1019690004599842
269,-5,0,-13719,2039,25,17,1182,480,-0.020241108459665445,-1.0855871620744968
269,-5,0,-13719,2039,25,24,1132,1320,0.1956804212774611,-2.041850323272547
270,-5,0,-13719,2039,25,10,1247,928,1.1200462549497645,-2.373896758467981
270,-5,0,-13719,2039,25,13,1052,138,0.028154058281224748,-2.6858046069827406
270,-5,0,-13719,2039,25,16,1891,1222,-0.6879353095063385,-2.856857904610705
270,-5,0,-13719,2039,25,17,1182,483,0.8610635319380983,-1.801733571515736
270,-5,0,-13719,2039,25,24,1129,1320,0.4122067461556523,-3.569173481216012
270,-5,0,-13719,2039,25,29,1134,470,0,0
271,-5,0,-13719,2039,25,10,1246,927,1.0792366288947535,-2.7403245969162295
271,-5,0,-13719,2039,25,13,1052,139,1.2147690540882983,-3.4647694068328727
271,-5,0,-13719,2039,25,16,1890,1222,-0.8599534788164198,-3.5282227661330117
271,-5,0,-13719,2039,25,17,1179,483,1.2196577206350958,-2.662515986669844
271,-5,0,-13719,2039,25,24,1126,1320,0.44011314972369714,-4.467547647411607
271,-5,0,-13719,2039,25,29,1134,470,0,0
272,-5,0,-13720,2039,25,10,1245,927,0.7268989019878207,-2.474726704755107
272,-5,0,-13720,2039,25,13,1052,138,1.3809688349267608,-2.970613944678096
272,-5,0,-13720,2039,25,16,1890,1222,-0.7223801536885509,-2.9397113393587224
272,-5,0,-13720,2039,25,17,1182,482,0.8047763365324647,-1.5663088812767756
272,-5,0,-13720,2039,25,24,1126,1320,0.32761368730423296,-3.7561452695249726
272,-5,0,-13720,2039,25,29,1133,470,0.0,-0.5
273,-5,0,-13720,2039,25,10,1242,926,-0.03780717744337758,-2.44639016881581
273,-5,0,-13720,2039,25,13,1048,134,-0.11698196896434543,-2.933520937766364
273,-5,0,-13720,2039,25,16,1886,1222,-0.40936477999248444,-2.845839938809103
273,-5,0,-13720,2039,25,17,1182,482,0.8047763365324647,-1.5663088812767756
273,-5,0,-13720,2039,25,24,1123,1320,0.1505799574193585,-3.0313200241468166
273,-5,0,-13720,2039,25,29,1133,470,0.0,-0.5
